4.013095092773438,6.1857142130533855,2.2815475463867188,3.4148808797200525,1.225,1.9083333333333332,1.267857233683268,1.501190439860026,0.0,0.6977778116861979,0.0,0.0,0.4666666666666667,0.8541666666666666,1.4069445292154947,2.6119049072265623,3.2559524536132813,3.3940475463867186,4.526190185546875,9.36488037109375,5.680356852213541,11.49761962890625,6.206547546386719,12.121428426106771,6.482738240559895,15.098213704427085,7.435119120279948,14.855952962239584,8.132143147786458,17.12202351888021,8.829166666666667,20.305356852213542,7.872023518880208,18.6827392578125,8.407738240559896,18.238690185546876,8.765476481119792,17.020833333333336,8.673809814453126,18.180952962239584,8.320833333333333,14.684523518880209,8.895833333333332,13.59464314778646,8.961309814453125,14.238690185546876,7.120833333333333,12.24107157389323
4.37,6.805,2.455,3.845,1.24,2.32,1.48,1.5,0.0,1.3173333740234374,0.0,0.0,0.64,1.4410000610351563,1.585,3.79,4.865,4.005,5.4,8.940000000000001,7.720000000000001,14.080000000000002,8.34,15.705000000000002,9.040000000000001,18.81,10.3,18.825,11.73,23.22,11.709999999999999,25.28,10.455,22.830000000000002,11.72,23.86,11.83,21.64,11.635,23.884999999999998,10.36,19.025,11.584999999999999,17.384999999999998,11.795,18.740000000000002,8.765,15.455000000000002
3.69,5.2,2.2,3.6,1.3166667175292968,2.1,1.4133334350585938,1.7,0.0,0.72,0.0,0.0,0.16,0.6959999847412109,1.51,3.4,4.04,3.5200000000000005,4.66,6.92,6.529999999999999,11.2,6.93,12.040000000000001,7.32,14.2,8.02,14.2,9.18,16.52,9.459999999999999,17.759999999999998,8.440000000000001,15.8,9.34,17.48,9.190000000000001,15.559999999999999,9.2,16.84,7.83,14.0,8.99,13.24,9.290000000000001,14.64,6.6,12.0
2.979166666666667,4.370833333333334,1.8625,3.166666666666667,1.3486111958821616,1.8875,1.0955554962158203,1.488888931274414,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.13333333333333333,1.3388888041178384,2.333333333333333,2.566666666666667,3.0541666666666667,4.033333333333333,6.375,4.720833333333333,8.170833333333333,4.995833333333334,8.504166666666666,4.5625,9.170833333333333,4.758333333333334,8.975,5.283333333333333,9.033333333333333,5.770833333333334,11.020833333333332,5.354166666666666,9.258333333333333,5.8625,10.041666666666668,5.408333333333333,9.966666666666667,5.683333333333334,9.720833333333333,4.85,8.633333333333333,5.445833333333334,8.3375,5.825,9.020833333333332,4.741666666666666,7.666666666666667
2.4125,3.7541666666666664,1.498611068725586,2.379166666666667,1.526388931274414,1.725,0.4066666603088379,0.6388888676961263,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.2777777353922526,1.6386112213134765,1.7333333333333332,2.783333333333333,3.775,6.383333333333334,3.7,6.245833333333334,3.9041666666666663,7.2666666666666675,3.166666666666667,5.866666666666666,3.2875,6.825,3.4791666666666665,6.058333333333334,3.4458333333333337,7.0,3.6791666666666663,6.7,3.65,6.529166666666667,3.2125,7.341666666666667,3.825,6.258333333333334,3.7375,6.033333333333333,3.6125,6.058333333333334,3.875,6.095833333333333,3.9291666666666663,5.55
2.04,3.15,1.2933332824707031,1.685,1.6199999999999999,1.605,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.323333435058594,1.0930000305175782,1.48,3.56,3.2700000000000005,5.765,3.145,5.385,3.07,6.1049999999999995,2.7399999999999998,4.325,2.73,7.025,3.0,6.1,2.7199999999999998,5.585,3.285,5.9350000000000005,2.69,5.8,2.5,6.375,3.2399999999999998,4.5200000000000005,3.745,4.8100000000000005,3.185,5.265,3.255,5.525,3.3299999999999996,5.275
2.2,2.94,1.3800000000000001,1.5550000000000002,1.44,1.5050000000000001,0.3394285583496094,0.16,0.0,0.04,0.0,0.0,0.0,0.0,1.3933332824707032,0.9723809051513672,1.605,4.9350000000000005,2.745,4.785,2.745,5.779999999999999,2.25,5.205,2.34,4.3950000000000005,1.97,6.56,2.66,7.290000000000001,2.45,5.64,3.051666564941406,4.88,2.3,5.279999999999999,2.255,6.12,2.4699999999999998,3.7,3.335,3.8,3.185,4.84,3.2350000000000003,5.6,2.92,5.2700000000000005
2.3583333333333334,2.7625,1.4,1.876388931274414,1.3222221374511718,1.448611068725586,0.537142817179362,0.38333333333333336,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,1.3166666666666667,1.3714285532633463,1.5041666666666667,4.04861094156901,2.572222391764323,5.070833333333334,2.618055725097656,6.1125,2.455555725097656,6.231944274902344,2.3625,4.975,1.95,5.781944783528646,2.7333333333333334,7.601388549804687,2.4430557250976563,5.755555725097656,2.5166666666666666,4.847222391764323,2.370833333333333,5.127777608235677,2.2777778625488283,5.361111450195312,2.430555725097656,4.366666666666666,3.1236111958821615,4.2097221374511715,3.5055554707845054,5.040278116861979,3.325,5.809721883138021,3.1555557250976562,5.065278116861979
2.2333333333333334,2.5708333333333333,1.3416666666666666,2.0722222646077473,1.1427777608235679,1.4777777353922525,0.35428571701049805,0.4166666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,1.2944444020589194,1.2933333079020182,1.4416666666666667,2.640277608235677,2.3430557250976562,5.279166666666667,2.847222391764323,5.575,3.1138890584309893,7.219444274902344,2.658333333333333,4.920833333333333,2.354166666666667,5.6861114501953125,2.620833333333333,6.551388549804687,2.684722391764323,5.797222391764323,2.3111111958821615,5.15138905843099,2.625,5.240277608235678,2.602777862548828,5.365278116861979,2.955555725097656,5.345833333333333,3.3944445292154946,5.151388549804688,3.6888888041178385,4.740278116861979,3.425,6.238888549804687,3.37638905843099,5.086111450195313
1.94,2.5,1.3033334350585937,2.08,0.8746667480468749,1.48,0.2,0.36,0.0,0.0,0.0,0.0,0.8800000000000001,0.0,1.4533334350585938,0.6719999694824219,1.5699999999999998,2.2,2.45,4.88,3.46,4.5600000000000005,3.28,6.68,3.0300000000000002,4.4799999999999995,2.73,5.96,2.573333435058594,8.08,3.05,6.08,2.96,5.64,2.85,5.4799999999999995,3.1100000000000003,6.0,3.4,6.04,3.4799999999999995,5.92,3.4299999999999997,5.720000000000001,3.2,6.32,3.0300000000000002,5.12
1.85,2.9,1.3033334350585937,2.8,1.0383810424804687,1.58,0.12,0.8159999847412109,0.0,0.0,0.0,0.0,0.4,0.0,1.4433332824707032,0.48,2.17,2.6399999999999997,3.2399999999999998,5.5200000000000005,3.9200000000000004,4.5600000000000005,3.53,5.5600000000000005,3.21,5.0,2.82,6.08,3.243333435058594,12.36,3.45,7.159999999999999,3.6,6.840000000000001,3.1100000000000003,5.4399999999999995,3.56,6.0,3.97,6.12,3.5799999999999996,6.279999999999999,3.28,7.5200000000000005,3.6399999999999997,5.5600000000000005,2.7800000000000002,5.279999999999999
2.541666666666667,3.7,1.65,3.1,1.3930952707926432,1.6166666666666667,0.31666666666666665,1.3466667175292968,0.0,0.0,0.0,0.0,0.03333333333333333,0.5466666539510091,1.3583333333333334,1.352380879720052,3.3,3.9333333333333336,5.566666666666666,8.033333333333333,4.825,7.066666666666667,4.666666666666666,7.466666666666667,3.6833333333333336,6.966666666666667,3.575,7.333333333333333,4.133333333333334,11.233333333333333,4.166666666666666,9.233333333333333,4.5,9.433333333333334,4.55,7.033333333333333,4.783333333333333,7.8,5.433333333333334,7.7,4.758333333333334,6.933333333333333,4.483333333333333,7.433333333333333,5.375,6.7,3.9166666666666665,6.8
3.6,4.5600000000000005,2.34,3.22,1.4133334350585938,1.8,0.8666667175292968,1.6,0.08,0.04,0.0,0.0,0.4,1.3519999694824218,1.586666717529297,2.1828570556640625,4.29,5.4399999999999995,8.379999999999999,10.92,6.35,10.120000000000001,5.91,10.32,4.5600000000000005,9.48,4.85,9.6,5.2,10.6,5.4399999999999995,11.959999999999999,6.0600000000000005,12.8,6.36,10.120000000000001,6.45,10.48,7.35,10.559999999999999,6.5200000000000005,8.64,6.15,8.440000000000001,6.970000000000001,9.36,5.4399999999999995,9.16
4.74,5.86,3.2299999999999995,3.8,1.59,2.3600000000000003,1.33,1.6199999999999999,0.27999999999999997,0.44000000000000006,0.0,0.0,1.028000030517578,1.7360000610351562,1.876666717529297,2.6,4.970000000000001,6.56,10.440000000000001,14.64,8.07,13.2,7.409999999999999,14.440000000000001,6.029999999999999,13.24,6.4,12.4,6.529999999999999,14.88,7.45,16.080000000000002,7.81,15.52,7.609999999999999,14.48,8.15,13.080000000000002,9.51,14.0,8.959999999999999,11.36,8.07,11.84,8.91,13.080000000000002,7.35,11.440000000000001
4.0,5.245,2.7399999999999998,3.4799999999999995,1.4633334350585936,1.9100000000000001,1.4183334350585937,1.5439999389648438,0.08,0.27999999999999997,0.0,0.0,0.3679999923706055,0.8866666412353515,1.496666717529297,2.1550000000000002,4.34,5.34,8.754999999999999,12.844999999999999,7.545,12.98,6.56,13.915000000000001,5.84,12.18,5.67,10.925,5.970000000000001,15.059999999999999,6.904999999999999,14.535,6.58,12.504999999999999,6.265,13.559999999999999,7.065,10.870000000000001,8.515,11.83,8.165000000000001,10.125,7.484999999999999,11.64,8.23,11.395,6.85,9.39
2.675,3.6208333333333336,1.8166666666666669,2.3666666666666667,1.324444325764974,1.3192857106526694,0.926388931274414,0.8533333460489908,0.0,0.0,0.0,0.0,0.0,0.20555555025736488,1.2888888041178386,1.7958333333333332,2.95,3.6166666666666663,5.620833333333334,8.604166666666668,5.270833333333334,9.35,4.316666666666666,9.095833333333333,4.183333333333334,7.783333333333333,3.8583333333333334,7.2041666666666675,3.9083333333333337,9.683333333333334,4.5125,9.245833333333334,4.208333333333334,7.9208333333333325,4.170833333333333,8.833333333333332,4.4625,7.258333333333333,5.479166666666666,7.225,5.220833333333333,6.8375,5.504166666666666,8.9,5.65,6.8625,4.758333333333334,6.058333333333334
2.0,2.66,1.3566667175292968,2.0,1.2126667785644532,1.0131428527832032,0.27999999999999997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.72,2.0233334350585936,2.84,3.46,6.36,3.59,6.4,3.04,6.04,3.37,5.32,3.1,4.92,2.5300000000000002,5.5600000000000005,3.04,6.12,2.67,5.5600000000000005,2.87,5.720000000000001,2.85,5.36,3.37,4.96,3.4200000000000004,4.84,3.9799999999999995,6.959999999999999,3.87,4.36,3.31,4.279999999999999
2.1399999999999997,2.81,1.375,3.21,0.9513333129882813,1.22,0.08,0.64,0.0,0.0,0.0,0.0,0.0,0.12,1.3316667175292969,1.9307142639160155,2.118333435058594,3.17,3.785,6.56,3.8299999999999996,7.57,3.915,7.390000000000001,4.135,6.745,3.9549999999999996,5.91,3.125,7.375,3.84,7.245,3.035,7.32,3.325,6.984999999999999,3.315,6.6,3.655,6.63,4.11,5.89,4.029999999999999,7.090000000000001,4.1,5.575,3.2649999999999997,4.985
